item_lot_id	lot_name	slot	item_category	item_id	item_param_name	normalized_runtime_id	raw_runtime_descriptor	quantity	base_points	slot_acquisition_flag	generic_acquisition_flag	all_acquisition_flags
82722000	自動生成聖杯【レベル7】ローラン_マルチ	01	8	31400				1	80	0	-1	
82722000	自動生成聖杯【レベル7】ローラン_マルチ	02	8	31400				1	20	0	-1	
82723000	自動生成聖杯【レベル7】ローラン_ひどい呪い	01	8	31400				1	80	0	-1	
82723000	自動生成聖杯【レベル7】ローラン_ひどい呪い	02	8	31400				1	20	0	-1	
82730000	自動生成聖杯【レベル7】イズ	01	8	31400				1	80	0	-1	
82730000	自動生成聖杯【レベル7】イズ	02	8	31400				1	20	0	-1	
82731000	自動生成聖杯【レベル7】イズ_呪い	01	8	31400				1	80	0	-1	
82731000	自動生成聖杯【レベル7】イズ_呪い	02	8	31400				1	20	0	-1	
82732000	自動生成聖杯【レベル7】イズ_マルチ	01	8	31400				1	80	0	-1	
82732000	自動生成聖杯【レベル7】イズ_マルチ	02	8	31400				1	20	0	-1	
82733000	自動生成聖杯【レベル7】イズ_ひどい呪い	01	8	31400				1	80	0	-1	
82733000	自動生成聖杯【レベル7】イズ_ひどい呪い	02	8	31400				1	20	0	-1	
82740000	自動生成聖杯【レベル7】補助	01	8	31400				1	80	0	-1	
82740000	自動生成聖杯【レベル7】補助	02	8	31400				1	20	0	-1	
82741000	自動生成聖杯【レベル7】補助_呪い	01	8	31400				1	80	0	-1	
82741000	自動生成聖杯【レベル7】補助_呪い	02	8	31400				1	20	0	-1	
82742000	自動生成聖杯【レベル7】補助_マルチ	01	8	31400				1	80	0	-1	
82742000	自動生成聖杯【レベル7】補助_マルチ	02	8	31400				1	20	0	-1	
82743000	自動生成聖杯【レベル7】補助_ひどい呪い	01	8	31400				1	80	0	-1	
82743000	自動生成聖杯【レベル7】補助_ひどい呪い	02	8	31400				1	20	0	-1	
82750000	自動生成聖杯【レベル7】レア素材A	01	15	151100				1	100	0	-1	
82750000	自動生成聖杯【レベル7】レア素材A	02	15	710100				2	40	0	-1	
82750000	自動生成聖杯【レベル7】レア素材A	03	15	711100				2	30	0	-1	
82750000	自動生成聖杯【レベル7】レア素材A	04	15	712100				2	30	0	-1	
82751000	自動生成聖杯【レベル7】レア素材A_呪い	01	15	151100				1	100	0	-1	
82751000	自動生成聖杯【レベル7】レア素材A_呪い	02	15	710100				2	40	0	-1	
82751000	自動生成聖杯【レベル7】レア素材A_呪い	03	15	711100				2	30	0	-1	
82751000	自動生成聖杯【レベル7】レア素材A_呪い	04	15	712100				2	30	0	-1	
82752000	自動生成聖杯【レベル7】レア素材A_マルチ	01	15	151100				1	100	0	-1	
82752000	自動生成聖杯【レベル7】レア素材A_マルチ	02	15	710100				2	40	0	-1	
82752000	自動生成聖杯【レベル7】レア素材A_マルチ	03	15	711100				2	30	0	-1	
82752000	自動生成聖杯【レベル7】レア素材A_マルチ	04	15	712100				2	30	0	-1	
82753000	自動生成聖杯【レベル7】レア素材A_ひどい呪い	01	15	151100				1	100	0	-1	
82753000	自動生成聖杯【レベル7】レア素材A_ひどい呪い	02	15	710100				2	40	0	-1	
82753000	自動生成聖杯【レベル7】レア素材A_ひどい呪い	03	15	711100				2	30	0	-1	
82753000	自動生成聖杯【レベル7】レア素材A_ひどい呪い	04	15	712100				2	30	0	-1	
82760000	自動生成聖杯【レベル7】レア素材B	01	15	151100				1	100	0	-1	
82760000	自動生成聖杯【レベル7】レア素材B	02	15	710100				2	40	0	-1	
82760000	自動生成聖杯【レベル7】レア素材B	03	15	713100				2	30	0	-1	
82760000	自動生成聖杯【レベル7】レア素材B	04	15	714100				2	30	0	-1	
82761000	自動生成聖杯【レベル7】レア素材B_呪い	01	15	151100				1	100	0	-1	
82761000	自動生成聖杯【レベル7】レア素材B_呪い	02	15	710100				2	40	0	-1	
82761000	自動生成聖杯【レベル7】レア素材B_呪い	03	15	713100				2	30	0	-1	
82761000	自動生成聖杯【レベル7】レア素材B_呪い	04	15	714100				2	30	0	-1	
82762000	自動生成聖杯【レベル7】レア素材B_マルチ	01	15	151100				1	100	0	-1	
82762000	自動生成聖杯【レベル7】レア素材B_マルチ	02	15	710100				2	40	0	-1	
82762000	自動生成聖杯【レベル7】レア素材B_マルチ	03	15	713100				2	30	0	-1	
82762000	自動生成聖杯【レベル7】レア素材B_マルチ	04	15	714100				2	30	0	-1	
82763000	自動生成聖杯【レベル7】レア素材B_ひどい呪い	01	15	151100				1	100	0	-1	
82763000	自動生成聖杯【レベル7】レア素材B_ひどい呪い	02	15	710100				2	40	0	-1	
82763000	自動生成聖杯【レベル7】レア素材B_ひどい呪い	03	15	713100				2	30	0	-1	
82763000	自動生成聖杯【レベル7】レア素材B_ひどい呪い	04	15	714100				2	30	0	-1	
99051000	レアリティ1	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905100	59905100
99051010	レアリティ2	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905110	59905110
99051020	レアリティ3	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905120	59905120
99051030	レアリティ4	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905130	59905130
99051040	レアリティ5	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905140	59905140
99051050	レアリティ6	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905150	59905150
99051060	レアリティ7	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905160	59905160
99051070	レアリティ8	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905170	59905170
99051080	レアリティ9	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905180	59905180
99051090	レアリティ10	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905190	59905190
99052000	レベル依存テスト	01	15	900000				1	100	0	59905200	59905200
99052010	レベル依存テスト-混在	01	15	900000				1	100	0	59905210	59905210
99052010	レベル依存テスト-混在	02	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905210	59905210
99052100	レベル依存テス2	01	15	900100				1	100	0	59905210	59905210
99052500	魔石ドロップテスト	01	8	10001				1	100	0	-1	
99052600	ユニークドロップテスト_1	01	4	1000	HP回復【PG直接指定】	0x400003E8	0xB00003E8	1	100	0	59905260	59905260
99052610	ユニークドロップテスト_2	01	4	2000	触手召喚	0x400007D0	0xB00007D0	1	100	0	59905270	59905270
101010000	ブロック宝箱【レベル1_トゥメル】1F　候補1	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901000	52901000
101010010	ブロック宝箱【レベル1_トゥメル】1F　候補2	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901000	52901000
101010020	ブロック宝箱【レベル1_トゥメル】1F　候補3	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	2	100	0	52901000	52901000
101010030	ブロック宝箱【レベル1_トゥメル】1F　候補4	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	1	100	0	52901000	52901000
101010040	ブロック宝箱【レベル1_トゥメル】1F　候補5	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	1	100	0	52901000	52901000
101010050	ブロック宝箱【レベル1_トゥメル】1F　候補6	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	1	100	0	52901000	52901000
101010060	ブロック宝箱【レベル1_トゥメル】1F　候補7	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	1	100	0	52901000	52901000
101010070	ブロック宝箱【レベル1_トゥメル】1F　候補8	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	1	100	0	52901000	52901000
101010080	ブロック宝箱【レベル1_トゥメル】1F　候補9	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	1	100	0	52901000	52901000
101010090	ブロック宝箱【レベル1_トゥメル】1F　候補10	01	8	81110				1	100	0	52901000	52901000
101010100	ブロック宝箱【レベル1_トゥメル】2F　候補1	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	4	100	0	52901000	52901000
101010110	ブロック宝箱【レベル1_トゥメル】2F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901000	52901000
101010120	ブロック宝箱【レベル1_トゥメル】2F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901000	52901000
101010130	ブロック宝箱【レベル1_トゥメル】2F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101010140	ブロック宝箱【レベル1_トゥメル】2F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101010150	ブロック宝箱【レベル1_トゥメル】2F　候補6	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	2	100	0	52901000	52901000
101010160	ブロック宝箱【レベル1_トゥメル】2F　候補7	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	2	100	0	52901000	52901000
101010170	ブロック宝箱【レベル1_トゥメル】2F　候補8	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	1	100	0	52901000	52901000
101010180	ブロック宝箱【レベル1_トゥメル】2F　候補9	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	1	100	0	52901000	52901000
101010190	ブロック宝箱【レベル1_トゥメル】2F　候補10	01	8	81120				1	100	0	52901000	52901000
101010200	ブロック宝箱【レベル1_トゥメル】3F　候補1	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	6	100	0	52901000	52901000
101010210	ブロック宝箱【レベル1_トゥメル】3F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	4	100	0	52901000	52901000
101010220	ブロック宝箱【レベル1_トゥメル】3F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	4	100	0	52901000	52901000
101010230	ブロック宝箱【レベル1_トゥメル】3F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	3	100	0	52901000	52901000
101010240	ブロック宝箱【レベル1_トゥメル】3F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	3	100	0	52901000	52901000
101010250	ブロック宝箱【レベル1_トゥメル】3F　候補6	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	4	100	0	52901000	52901000
101010260	ブロック宝箱【レベル1_トゥメル】3F　候補7	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	4	100	0	52901000	52901000
101010270	ブロック宝箱【レベル1_トゥメル】3F　候補8	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	4	100	0	52901000	52901000
101010280	ブロック宝箱【レベル1_トゥメル】3F　候補9	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	3	100	0	52901000	52901000
101010290	ブロック宝箱【レベル1_トゥメル】3F　候補10	01	8	81120				1	100	0	52901000	52901000
101010300	ブロック宝箱【レベル1_トゥメル】4F　候補1	01	4	7000	儀式素材【コモンA】レベル1	0x40001B58	0xB0001B58	8	100	0	52901000	52901000
101010310	ブロック宝箱【レベル1_トゥメル】4F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	6	100	0	52901000	52901000
101010320	ブロック宝箱【レベル1_トゥメル】4F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	6	100	0	52901000	52901000
101010330	ブロック宝箱【レベル1_トゥメル】4F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	5	100	0	52901000	52901000
101010340	ブロック宝箱【レベル1_トゥメル】4F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	5	100	0	52901000	52901000
101010350	ブロック宝箱【レベル1_トゥメル】4F　候補6	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	6	100	0	52901000	52901000
101010360	ブロック宝箱【レベル1_トゥメル】4F　候補7	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	6	100	0	52901000	52901000
101010370	ブロック宝箱【レベル1_トゥメル】4F　候補8	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	5	100	0	52901000	52901000
101010380	ブロック宝箱【レベル1_トゥメル】4F　候補9	01	4	7020	儀式素材【コモンC】レベル1	0x40001B6C	0xB0001B6C	5	100	0	52901000	52901000
101010390	ブロック宝箱【レベル1_トゥメル】4F　候補10	01	8	81140				1	100	0	52901000	52901000
101020000	ブロック宝箱【レベル2_トゥメル】1F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901000	52901000
101020010	ブロック宝箱【レベル2_トゥメル】1F　候補2	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901000	52901000
101020020	ブロック宝箱【レベル2_トゥメル】1F　候補3	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	2	100	0	52901000	52901000
101020030	ブロック宝箱【レベル2_トゥメル】1F　候補4	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101020040	ブロック宝箱【レベル2_トゥメル】1F　候補5	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101020050	ブロック宝箱【レベル2_トゥメル】1F　候補6	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101020060	ブロック宝箱【レベル2_トゥメル】1F　候補7	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101020070	ブロック宝箱【レベル2_トゥメル】1F　候補8	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101020080	ブロック宝箱【レベル2_トゥメル】1F　候補9	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	1	100	0	52901000	52901000
101020090	ブロック宝箱【レベル2_トゥメル】1F　候補10	01	8	81110				1	100	0	52901000	52901000
101020100	ブロック宝箱【レベル2_トゥメル】2F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	4	100	0	52901000	52901000
101020110	ブロック宝箱【レベル2_トゥメル】2F　候補2	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	2	100	0	52901000	52901000
101020120	ブロック宝箱【レベル2_トゥメル】2F　候補3	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	2	100	0	52901000	52901000
101020130	ブロック宝箱【レベル2_トゥメル】2F　候補4	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	1	100	0	52901000	52901000
101020140	ブロック宝箱【レベル2_トゥメル】2F　候補5	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	1	100	0	52901000	52901000
101020150	ブロック宝箱【レベル2_トゥメル】2F　候補6	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	2	100	0	52901000	52901000
101020160	ブロック宝箱【レベル2_トゥメル】2F　候補7	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	2	100	0	52901000	52901000
101020170	ブロック宝箱【レベル2_トゥメル】2F　候補8	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	1	100	0	52901000	52901000
101020180	ブロック宝箱【レベル2_トゥメル】2F　候補9	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	1	100	0	52901000	52901000
101020190	ブロック宝箱【レベル2_トゥメル】2F　候補10	01	8	81120				1	100	0	52901000	52901000
101020200	ブロック宝箱【レベル2_トゥメル】3F　候補1	01	4	7001	儀式素材【コモンA】レベル2	0x40001B59	0xB0001B59	6	100	0	52901000	52901000
101020210	ブロック宝箱【レベル2_トゥメル】3F　候補2	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	4	100	0	52901000	52901000
101020220	ブロック宝箱【レベル2_トゥメル】3F　候補3	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	4	100	0	52901000	52901000
101020230	ブロック宝箱【レベル2_トゥメル】3F　候補4	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	3	100	0	52901000	52901000
101020240	ブロック宝箱【レベル2_トゥメル】3F　候補5	01	4	7002	儀式素材【コモンA】レベル3	0x40001B5A	0xB0001B5A	3	100	0	52901000	52901000
101020250	ブロック宝箱【レベル2_トゥメル】3F　候補6	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	4	100	0	52901000	52901000
101020260	ブロック宝箱【レベル2_トゥメル】3F　候補7	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	4	100	0	52901000	52901000
101020270	ブロック宝箱【レベル2_トゥメル】3F　候補8	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	3	100	0	52901000	52901000
101020280	ブロック宝箱【レベル2_トゥメル】3F　候補9	01	4	7021	儀式素材【コモンC】レベル2	0x40001B6D	0xB0001B6D	3	100	0	52901000	52901000
